provider,prompt_id,manifest_path,run_dir,first_iteration_path,antlr_ok,syside_ok,paired_label,antlr_exit_code,syside_exit_code,resolve_error,antlr_output,syside_output
Generated_from_Prompts_API_LOOP_ANTHROPIC,47,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/47/47_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/47/refine_runs/20260220-091545,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/47/refine_runs/20260220-091545/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/47/refine_runs/20260220-091545/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/47/refine_runs/20260220-091545/iteration_01.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,48,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/48/48_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/48/refine_runs/20260220-091547,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/48/refine_runs/20260220-091547/iteration_01.sysml,False,False,both_fail,1,1,,"ANTLR_PARSE_FAIL[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/48/refine_runs/20260220-091547/iteration_01.sysml
line 74:13 no viable alternative at input 'part interface'
line 79:16 mismatched input 'interface' expecting {'[', '(', '$', RULE_ID, RULE_UNRESTRICTED_NAME}
line 79:36 mismatched input 'to' expecting {'default', '{', ';', '=', ':='}
line 79:49 mismatched input '.' expecting {'default', '{', ';', '=', ':='}","SYSIDE_COMPILE_FAIL /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/48/refine_runs/20260220-091547/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/48/refine_runs/20260220-091547/iteration_01.sysml:74:9: [38;2;220;080;080merror[0m (parsing-error): Unexpected 'part', expected one of [""NAME"", ""}"", ""dependency"", ""locale"", ""comment"", ""doc"", ""rep"", ""language"", ""private"", ""protected"", ""public"", ""alias"", ""import"", ""["", ""abstract"", ""in"", ""inout"", ""out"", ""derived"", ""end"", ""ordered"", ""nonunique"", ""<"", ""not"", ""@"", ""#"", ""metadata"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", ""REGULAR_COMMENT"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", "":"", ""defined"", ""standard"", ""library"", ""package"", ""variation"", ""variant"", ""constant"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""individual"", ""timeslice"", ""snapshot"", ""event"", ""then"", ""item"", ""part"", ""port"", ""connection"", ""connect"", ""binding"", ""bind"", ""succession"", ""first"", ""flow"", ""message"", ""interface"", ""allocation"", ""allocate"", ""action"", ""perform"", ""state"", ""exhibit"", ""calc"","
Generated_from_Prompts_API_LOOP_ANTHROPIC,49,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/49/49_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/49/refine_runs/20260220-091547,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/49/refine_runs/20260220-091547/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/49/refine_runs/20260220-091547/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/49/refine_runs/20260220-091547/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/49/refine_runs/20260220-091547/iteration_01.sysml:87:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'driverName' shadows CruiseControlSystem::Driver::driverName
│   87 |             attribute driverName = ""Driver1"";
│      |                       [38;2;204;204;057m^^^^^^^^^^[0m
└── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/49/refine_runs/20260220-091547/iteration_01.sysml:54:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/49/refine_runs/20260220-091547/iteration_01.sysml:86:23: [38;2;255;255;255mnote[0m: Because CruiseControlSystem::Driver is specialized through FeatureTyping

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_C"
Generated_from_Prompts_API_LOOP_ANTHROPIC,50,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/50/50_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/50/refine_runs/20260220-091548,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/50/refine_runs/20260220-091548/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/50/refine_runs/20260220-091548/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/50/refine_runs/20260220-091548/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/50/refine_runs/20260220-091548/iteration_01.sysml:123:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'systemId' shadows VehicleLifecycleManagement::LifecycleManagementSystem::systemId
│   123 |         attribute systemId = ""SYS-001"";
│       |                   [38;2;204;204;057m^^^^^^^^[0m
└── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/50/refine_runs/20260220-091548/iteration_01.sysml:117:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/50/refine_runs/20260220-091548/iteration_01.sysml:122:28: [38;2;255;255;255mnote[0m: Because VehicleLifecycleManagement::LifecycleManagementSystem is specialized through FeatureTyping

/Users/cha"
Generated_from_Prompts_API_LOOP_ANTHROPIC,51,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/51/51_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/51/refine_runs/20260220-091554,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/51/refine_runs/20260220-091554/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/51/refine_runs/20260220-091554/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/51/refine_runs/20260220-091554/iteration_01.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,52,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/52/52_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/52/refine_runs/20260220-091612,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/52/refine_runs/20260220-091612/iteration_01.sysml,False,False,both_fail,1,1,,"ANTLR_PARSE_FAIL[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/52/refine_runs/20260220-091612/iteration_01.sysml
line 20:13 no viable alternative at input 'part state'","SYSIDE_COMPILE_FAIL /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/52/refine_runs/20260220-091612/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/52/refine_runs/20260220-091612/iteration_01.sysml:20:9: [38;2;220;080;080merror[0m (parsing-error): Unexpected 'part', expected one of [""end"", ""NAME"", "";"", ""{"", ""}"", ""dependency"", ""locale"", ""comment"", ""doc"", ""rep"", ""language"", ""private"", ""protected"", ""public"", ""alias"", ""for"", ""import"", ""all"", ""*"", ""["", ""abstract"", ""in"", ""inout"", ""out"", ""derived"", ""end"", ""ordered"", ""nonunique"", ""if"", ""else"", ""+"", ""-"", ""<"", ""~"", ""not"", ""hastype"", ""istype"", ""@"", ""as"", ""#"", ""("", ""null"", ""metadata"", ""new"", ""true"", ""false"", ""SINGLE_LINE_NOTE"", ""MULTILINE_NOTE"", ""REGULAR_COMMENT"", ""DECIMAL_VALUE"", ""REAL_VALUE"", ""STRING_VALUE"", "":>"", ""subsets"", ""::>"", ""references"", ""=>"", ""crosses"", "":>>"", ""redefines"", ""$"", "":"", ""defined"", ""standard"", ""library"", ""package"", ""filter"", ""variation"", ""variant"", ""constant"", ""ref"", ""attribute"", ""enum"", ""occurrence"", ""individual"", ""timeslice"", ""snapshot"", ""event"", ""then"", ""item"""
Generated_from_Prompts_API_LOOP_ANTHROPIC,53,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/53/53_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/53/refine_runs/20260220-091613,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/53/refine_runs/20260220-091613/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/53/refine_runs/20260220-091613/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/53/refine_runs/20260220-091613/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/53/refine_runs/20260220-091613/iteration_01.sysml:30:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'name' shadows VehicleModel::Driver::name
│   30 |         attribute name : String = ""Alice"";
│      |                   [38;2;204;204;057m^^^^[0m
└── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/53/refine_runs/20260220-091613/iteration_01.sysml:19:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/53/refine_runs/20260220-091613/iteration_01.sysml:29:18: [38;2;255;255;255mnote[0m: Because VehicleModel::Driver is specialized through FeatureTyping

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from"
Generated_from_Prompts_API_LOOP_ANTHROPIC,54,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/54/54_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/54/refine_runs/20260220-091615,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/54/refine_runs/20260220-091615/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/54/refine_runs/20260220-091615/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/54/refine_runs/20260220-091615/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/54/refine_runs/20260220-091615/iteration_01.sysml:35:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'partNumber' shadows VehicleMassModel::Vehicle::partNumber
│   35 |         attribute partNumber = ""VH-001"";
│      |                   [38;2;204;204;057m^^^^^^^^^^[0m
└── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/54/refine_runs/20260220-091615/iteration_01.sysml:25:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/54/refine_runs/20260220-091615/iteration_01.sysml:34:22: [38;2;255;255;255mnote[0m: Because VehicleMassModel::Vehicle is specialized through FeatureTyping

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Lo"
Generated_from_Prompts_API_LOOP_ANTHROPIC,55,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/55/55_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/55/refine_runs/20260220-091619,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/55/refine_runs/20260220-091619/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/55/refine_runs/20260220-091619/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/55/refine_runs/20260220-091619/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/55/refine_runs/20260220-091619/iteration_01.sysml:14:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'serialNumber' shadows VehicleMassManagement::Component::serialNumber
│   14 |         attribute serialNumber : String;
│      |                   [38;2;204;204;057m^^^^^^^^^^^^[0m
└── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/55/refine_runs/20260220-091619/iteration_01.sysml:9:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/55/refine_runs/20260220-091619/iteration_01.sysml:13:33: [38;2;255;255;255mnote[0m: Because VehicleMassManagement::Component is specialized through Subclassification

/Users/chancelavoie/Desktop/AI_AGENT_Benc"
Generated_from_Prompts_API_LOOP_ANTHROPIC,56,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/56/56_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/56/refine_runs/20260220-091639,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/56/refine_runs/20260220-091639/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/56/refine_runs/20260220-091639/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/56/refine_runs/20260220-091639/iteration_01.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,57,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/57/57_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/57/refine_runs/20260220-091639,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/57/refine_runs/20260220-091639/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/57/refine_runs/20260220-091639/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/57/refine_runs/20260220-091639/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/57/refine_runs/20260220-091639/iteration_01.sysml:57:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'systemTotalMass' shadows MassManagement::MassAggregationSystem::systemTotalMass
│   57 |         attribute systemTotalMass : Real = 0.0;
│      |                   [38;2;204;204;057m^^^^^^^^^^^^^^^[0m
└── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/57/refine_runs/20260220-091639/iteration_01.sysml:48:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/57/refine_runs/20260220-091639/iteration_01.sysml:56:23: [38;2;255;255;255mnote[0m: Because MassManagement::MassAggregationSystem is specialized through FeatureTyping

/Users/chancelavoi"
Generated_from_Prompts_API_LOOP_ANTHROPIC,58,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/58/58_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/58/refine_runs/20260220-091642,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/58/refine_runs/20260220-091642/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/58/refine_runs/20260220-091642/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/58/refine_runs/20260220-091642/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/58/refine_runs/20260220-091642/iteration_01.sysml:119:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'wheelPower' shadows VehicleDynamics::PowerCalculator::wheelPower
│   119 |             attribute wheelPower : Real = 150000.0;
│       |                       [38;2;204;204;057m^^^^^^^^^^[0m
└── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/58/refine_runs/20260220-091642/iteration_01.sysml:31:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/58/refine_runs/20260220-091642/iteration_01.sysml:116:26: [38;2;255;255;255mnote[0m: Because VehicleDynamics::PowerCalculator is specialized through FeatureTyping

/Users/chancelavoie/Desktop/AI_"
Generated_from_Prompts_API_LOOP_ANTHROPIC,59,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/59/59_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/59/refine_runs/20260220-091648,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/59/refine_runs/20260220-091648/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/59/refine_runs/20260220-091648/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/59/refine_runs/20260220-091648/iteration_01.sysml

/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/59/refine_runs/20260220-091648/iteration_01.sysml:122:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'totalMass' shadows VehicleDynamics::VehicleDynamicsSystem::totalMass
│   122 |         attribute totalMass = 1500.0;
│       |                   [38;2;204;204;057m^^^^^^^^^[0m
└── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/59/refine_runs/20260220-091648/iteration_01.sysml:85:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/59/refine_runs/20260220-091648/iteration_01.sysml:121:36: [38;2;255;255;255mnote[0m: Because VehicleDynamics::VehicleDynamicsSystem is specialized through FeatureTyping

/Users/chancelavoie/Desktop/AI_AGENT_Ben"
Generated_from_Prompts_API_LOOP_ANTHROPIC,60,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/60/60_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/60/refine_runs/20260220-091651,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/60/refine_runs/20260220-091651/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/60/refine_runs/20260220-091651/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/60/refine_runs/20260220-091651/iteration_01.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,61,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/61/61_refine_manifest.json,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/61/refine_runs/20260220-091735,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/61/refine_runs/20260220-091735/iteration_01.sysml,True,True,both_pass,0,0,,ANTLR_PARSE_PASS[hamr_full] /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/61/refine_runs/20260220-091735/iteration_01.sysml,"Checks passed!
SYSIDE_COMPILE_PASS /Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/61/refine_runs/20260220-091735/iteration_01.sysml"
